step,loss
584,1.1361027240129866
585,1.1348285830390599
586,1.1331824057124815
587,1.1319693432226205
588,1.1302203541356812
589,1.1289233958093194
590,1.1276092073738084
591,1.1261667295065938
592,1.1243419592899286
593,1.1234083496654412
594,1.1228851068837566
595,1.1220174859132586
596,1.1214733519919526
597,1.1204504915987297
598,1.1206170208169641
599,1.1192113420279395
600,1.1188039913965
601,1.1177389575332703
602,1.1167649964284596
603,1.1158152975977083
604,1.1155664070554006
605,1.1152069688293091
606,1.1139195023533366
607,1.1151190996353384
608,1.1136326193893904
609,1.1127084986007116
610,1.111871840354743
611,1.1113553669778717
612,1.1101931529238656
613,1.1089959447380602
614,1.1075198261842516
615,1.1065399313684772
616,1.1048448426299775
617,1.103546044525055
618,1.1024514381357826
619,1.1015262458116932
620,1.099800848550171
621,1.0990795555191968
622,1.0976634704255759
623,1.0967924021375492
624,1.0960001587092174
625,1.094472747997761
626,1.093328968608279
627,1.0916364298729204
628,1.0907349315827288
629,1.090682514339647
630,1.0903023426924356
631,1.0893985799021304
632,1.0881099147363742
633,1.0882561989611819
634,1.087436952969182
635,1.0863380270614407
636,1.0856929893255576
637,1.0857652310039152
638,1.0862622139685953
639,1.0862566950274635
640,1.0848311267372641
641,1.0843217871862887
642,1.0844189893526532
643,1.0841387348020743
644,1.0831802913862225
645,1.0823633510140345
646,1.0817705683888672
647,1.0803213217286145
648,1.079816347287339
649,1.07843235740294
650,1.0781464537944276
651,1.0780404878006913
652,1.0764293168332313
653,1.0761247698677447
654,1.075348098969765
655,1.0741795113684727
656,1.0725986403639285
657,1.0714910144072154
658,1.0707685704669254
659,1.071359083169761
660,1.0708176384284689
661,1.0695054585382553
662,1.0686189308944798
663,1.06727547151031
664,1.0665368458341844
665,1.0658041714092736
666,1.0652221969331241
667,1.0641139468962215
668,1.0628015914374658
669,1.063831275591594
670,1.0623437218162979
671,1.061822094834578
672,1.0616284292278804
673,1.0607230161044008
674,1.0600504271200082
675,1.0585198817282138
676,1.057421337697282
677,1.0564130272373498
678,1.0552343202281231
679,1.0543275746751966
680,1.0534322291744609
681,1.0523447329010291
682,1.0521079169128087
683,1.050874081112579
684,1.0500718663228499
685,1.0487837439554077
686,1.0484524782307827
687,1.0479410329400425
688,1.0469484924787396
689,1.0461608511743477
690,1.0451772149886769
691,1.04374001008283
692,1.0430584406728438
693,1.0422768756439307
694,1.041993654921738
695,1.041646410105972
696,1.0402505169401854
697,1.0396619610610194
698,1.0392457621871607
699,1.0391822664070285
700,1.0389591883233986
701,1.0375225922091373
702,1.0363232676027339
703,1.035194173581619
704,1.0339630009783565
705,1.0356275624750537
706,1.0344372592182753
707,1.0331841250694838
708,1.0320632277694934
709,1.0306595696691376
710,1.0295351652295903
711,1.0285788844066384
712,1.0281755596850697
713,1.0270884246594878
714,1.0266317880663727
715,1.0252532527896445
716,1.0238775565631268
717,1.0231610305710561
718,1.0218468132543796
719,1.0207884390742779
720,1.0196987119490215
721,1.0192788151862233
722,1.018127305262618
723,1.018445930124804
724,1.0178123540800745
725,1.0169402274121306
726,1.0158245318007393
727,1.0149426263787282
728,1.0143335615350602
729,1.0138542047847592
730,1.0144720867513566
731,1.0142026966506503
732,1.0145231394083094
733,1.013428075956944
734,1.0135792807529882
735,1.0127762636934632
736,1.0115380816366368
737,1.0111570288058243
738,1.01034162867726
739,1.0099250198699798
740,1.0101501075455923
741,1.010276914848164
742,1.0103166237252343
743,1.011542596003844
744,1.0124165908426248
745,1.0118270291241394
746,1.0119914771693528
747,1.011251621930783
748,1.010540365998432
749,1.0099117496799155
750,1.0093116885642932
751,1.0085443293824807
752,1.008452668743643
753,1.0073136032200865
754,1.0073864643599135
755,1.0066382293634688
756,1.0071399344802172
757,1.0060310450289296
758,1.0052390464041665
759,1.004016014500067
760,1.00285139322158
761,1.002828958754868
762,1.0017809768159174
763,1.0010389228147343
764,1.0002172660116013
765,1.0004863153726749
766,0.9993897782053982
767,0.9988643192938805
768,0.9980537539721674
769,0.9978095365219384
770,0.9970450955740864
771,0.9977852310657995
772,0.9972180583706179
773,0.9968350800994727
774,0.9956141195246824
775,0.9943495649330815
776,0.9944504306257306
777,0.9940484661698795
778,0.9934472950428728
779,0.9936802478274219
780,0.9926282842707465
781,0.9924959750238066
782,0.9913015602141442
783,0.9908895221429677
784,0.9897729782678952
785,0.9888472302684362
786,0.9877931733946926
787,0.9872578936815617
788,0.9877141667915049
789,0.9870621338401991
790,0.9858525477535898
791,0.984924710097466
792,0.9839859349027235
793,0.983658438596878
794,0.9828590893611671
795,0.9827050494803057
796,0.9824573418033319
797,0.9814240623344944
798,0.980374704481758
799,0.9803000626915467
800,0.9791254699481776
801,0.9787781622258962
802,0.9795845846227978
803,0.979125195877667
804,0.978107921127052
805,0.9770303153681695
806,0.9771067622303434
807,0.9771655677874932
808,0.9762665706605292
809,0.9757606977065361
810,0.9752586154758507
811,0.9744781707586938
812,0.9738385360320124
813,0.9735875687968648
814,0.9725235616251072
815,0.9731605661845351
816,0.9726728028756573
817,0.9717296076793731
818,0.9713697281731909
819,0.9708319889268927
820,0.9705983539935535
821,0.9695234636623409
822,0.9688739866767051
823,0.9695072143314891
824,0.9688159848807906
825,0.9683967488747682
826,0.9672564424054835
827,0.9674440991247054
828,0.9673478013444547
829,0.9663157070874961
830,0.9654888213795685
831,0.9643938298305187
832,0.9635759754284077
833,0.9629199289519301
834,0.9619549484550302
835,0.9612646939422695
836,0.960374921831222
837,0.9592390498456227
838,0.9584258602061028
839,0.9575606579992245
840,0.9575675913961708
841,0.9577601916021108
842,0.9566679619634849
843,0.9557922610394506
844,0.9547621154117527
845,0.9545661581768705
846,0.9535598719806359
847,0.9526868834854243
848,0.9519566955266736
849,0.9508955927801533
850,0.9499394626768362
851,0.9494101877782993
852,0.9495371180629715
853,0.9490151770169588
854,0.9488064322673656
855,0.9484089828330811
856,0.9485043667374373
857,0.9486412412177418
858,0.9480742566915118
859,0.9474440154843354
860,0.9466540157557403
861,0.9459559765893252
862,0.9451707734158762
863,0.9446153144082525
864,0.9438401590542068
865,0.9431108816986052
866,0.9425757986751316
867,0.9423706159524774
868,0.9417005029380813
869,0.9407573189618741
870,0.9410663720413561
871,0.9426812119919997
872,0.9417765987478413
873,0.9409827670938219
874,0.940015891811406
875,0.9393031398619015
876,0.9387952124579426
877,0.9381067573004358
878,0.9378298682396184
879,0.9372457262024088
880,0.9366459613967423
881,0.9368069652367448
882,0.9358320756786547
883,0.9357568027526747
884,0.9356729934287603
885,0.9355599888212263
886,0.9364470316343431
887,0.9363277605935657
888,0.9359714148168816
889,0.9362812304350107
890,0.93669567511689
891,0.9358575741797922
892,0.9355698252009744
893,0.9352805395277136
894,0.9359436821691413
895,0.9351256184759276
896,0.9345743836068445
897,0.9353155671338651
898,0.9356664417372298
899,0.9355233062344125
900,0.9347494887588749
901,0.9340508919448933
902,0.9336508729078671
903,0.9340987103457978
904,0.9345361908931746
905,0.9341496986363113
906,0.9333460607587981
907,0.932347011421238
908,0.9325351494946897
909,0.932102251083785
910,0.9316951105934481
911,0.9310705326382036
912,0.9311922530474397
913,0.931261711707975
914,0.9313359193737945
915,0.9321120635082423
916,0.9329139852882027
917,0.9322391240079471
918,0.9317892848846923
919,0.931232176466289
920,0.931611278638764
921,0.9323822794204907
922,0.933520211300642
923,0.9332531772428119
924,0.9333386813015181
925,0.9338729074370328
926,0.9339891513452293
927,0.9344278951997183
928,0.9336691593919781
929,0.9330148258244741
930,0.9338600935591863
931,0.9331843566967446
932,0.9328142369463752
933,0.9325528771612588
934,0.9329515951680666
935,0.9321225095063947
936,0.9321279660646603
937,0.9317246206499241
938,0.9311192222503012
939,0.9305887990176855
940,0.9313566027988841
941,0.9304381678107652
942,0.9302266232455649
943,0.9300275726362026
944,0.9293626013416908
945,0.9298923757047981
946,0.9289463933218531
947,0.9283013751162161
948,0.9285038221353297
949,0.9287624275383768
950,0.9281273054374302
951,0.9277167850755266
952,0.9267739310368964
953,0.926397575590882
954,0.9260527570820691
955,0.9259778613662982
956,0.9250434165507618
957,0.9244613152047991
958,0.9236919594183708
959,0.9231677124927162
960,0.9224576787503482
961,0.922031609642521
962,0.9217443675986697
963,0.9211008816364927
964,0.9203714553833097
965,0.9198301959181374
966,0.919273856528327
967,0.9191523777442882
968,0.9182581145710099
969,0.9176670180847298
970,0.9169796897821536
971,0.9162788844518842
972,0.9171732023062691
973,0.9165449719434197
974,0.916306547001333
975,0.9153729441421425
976,0.91469882233543
977,0.9138430912039316
978,0.9142339556328415
979,0.9140076631190537
980,0.9132760166914825
981,0.9131433147652858
982,0.9123978299103417
983,0.9116700396484111
984,0.9109213079534052
985,0.9104146245312327
986,0.9100213435929253
987,0.909412812375726
988,0.9085655074580606
989,0.9085951831169713
990,0.9082566156847715
991,0.9086132706586435
992,0.9080114215576037
993,0.9077736062952959
994,0.9071038813609923
995,0.9062180007582219
996,0.9057051229135886
997,0.9059261121059075
998,0.9054019035761957
999,0.9050964946373113
1000,0.9042551815898026
1001,0.9036936665100987
1002,0.9035738437343688
1003,0.9035012094679077
1004,0.9027434529876448
1005,0.9022725113252221
1006,0.9019382069527683
1007,0.9013262651546136
1008,0.9011135347048959
1009,0.9003412053048505
1010,0.9010622803386993
1011,0.9002805672909969
1012,0.8998210088680728
1013,0.8991938885204467
1014,0.8999351226409547
1015,0.8993533626051892
1016,0.898874470789212
1017,0.8984682545201216
1018,0.8978209429208415
1019,0.8974297891655727
1020,0.8969550436211826
1021,0.8965717929489817
1022,0.8957292689159876
1023,0.8954798150302541
1024,0.8958018188496832
1025,0.895286070788808
1026,0.8955018713052104
1027,0.8949662600793384
1028,0.8943922812916182
1029,0.8939057812034253
1030,0.8930821643281255
1031,0.8930629837285285
1032,0.8930729412434669
1033,0.8928690068312793
1034,0.8921747768145879
1035,0.8936462620104407
1036,0.8932435075602233
1037,0.8928185217965746
1038,0.8921618260870422
1039,0.8915727147106652
1040,0.8912890830258431
1041,0.8912002049846348
1042,0.8904121682621841
1043,0.8906991817789474
1044,0.8906439209185104
1045,0.890233909002286
1046,0.8899923640840212
1047,0.8895881648352129
1048,0.8888937882111241
1049,0.8881826505248712
1050,0.8875803580359154
1051,0.886803557696361
1052,0.8861171627769571
1053,0.8857784111321891
1054,0.8851645472328845
1055,0.8844553127460004
1056,0.8839586637902165
1057,0.8834519911957998
1058,0.8830415708777345
1059,0.8828445335825512
1060,0.8831300558464606
1061,0.8843340515706095
1062,0.8844475361215228
1063,0.8838007733644943
1064,0.8843670266992938
1065,0.8845125657206994
1066,0.8841776797613785
1067,0.8843465165825599
1068,0.8839297179714429
1069,0.8832075623258142
1070,0.8826733741310708
1071,0.8825501193677664
1072,0.8821395361204926
1073,0.881934064254716
1074,0.8813898216699998
1075,0.8805857572518045
1076,0.8805266638229876
1077,0.8816997322871295
1078,0.8812103293232615
1079,0.8805208179320468
1080,0.8800322039754537
1081,0.8796960570972291
1082,0.8789414712556587
1083,0.8784246600570512
1084,0.8777427722232066
1085,0.8769855128948517
1086,0.8763835354213779
1087,0.8762990055893302
1088,0.8756653552911818
1089,0.8756177442323677
1090,0.8755541218923816
1091,0.8748463532342251
1092,0.8746078283884007
1093,0.8747018364104565
1094,0.8742608104248013
1095,0.8736260903772204
1096,0.8733863967518117
1097,0.8726463838195704
1098,0.8725441532762698
1099,0.8720876500014153
1100,0.8714344115809938
1101,0.8707665070159825
1102,0.8707122100008239
1103,0.870144677008995
1104,0.8694332059003813
1105,0.8691420658135123
1106,0.8684071710013933
1107,0.8679385735907834
1108,0.8675116074409733
1109,0.8677836158061442
1110,0.867310084151469
1111,0.8674449657679585
1112,0.8671191026027475
1113,0.8665832955009418
1114,0.8658873012083941
1115,0.8658417844355197
1116,0.8653697429454802
1117,0.865270409362375
1118,0.8645982463872908
1119,0.8639192989831425
1120,0.8636593073023707
1121,0.8629006510350179
1122,0.8623195563322019
1123,0.8620393149093267
1124,0.8616459274618247
1125,0.8612386031219578
1126,0.8604804956002088
1127,0.8601660639297879
1128,0.8599135644153163
1129,0.8593798618923519
1130,0.8586746661621717
1131,0.8580575809884075
1132,0.857737765552368
1133,0.8571446125182041
1134,0.8572292688045557
1135,0.8565228282512142
1136,0.8560016722740252
1137,0.8553636857288976
1138,0.8553604914483891
1139,0.8555918276216059
1140,0.8552091739860456
1141,0.85529985987596
1142,0.8548381912768431
1143,0.8552720909282499
1144,0.854529953458682
1145,0.8539187686855119
1146,0.8534927729210932
1147,0.8530410654712883
1148,0.8523204224433989
1149,0.8519723151117091
1150,0.8518493499458502
1151,0.8514101461635192
1152,0.8516206404888343
1153,0.8521102801919495
1154,0.8518361923395801
1155,0.8523280173398247
1156,0.852086514044397
1157,0.8520870386261932
1158,0.8514210380009447
1159,0.85101574377761
1160,0.8506999500541125
1161,0.8499725356268821
1162,0.8500091009740901
1163,0.8507588057524319
1164,0.8501373840281288
1165,0.8497456108352663
1166,0.8493015529576162
1167,0.8487319057162673
1168,0.8487925262198881
1169,0.8487180811044622
1170,0.8486010905476089
1171,0.848230513876048
1172,0.8475601948495528
1173,0.8472220035739358
1174,0.8465838383517913
1175,0.8462188150048141
1176,0.846211391375022
1177,0.846098680729175
1178,0.8457441967689378
1179,0.8456254538164673
1180,0.8455514268853246
1181,0.8453779772599258
1182,0.845054611395858
1183,0.8445665897156036
1184,0.8441563921439443
1185,0.8438605395224059
1186,0.8431842223658339
1187,0.8434249203993937
1188,0.8429374166186293
1189,0.8422486321793546
1190,0.841697756379676
1191,0.8416860463999104
1192,0.8412068891373783
1193,0.8410117593575
1194,0.8406129455478841
1195,0.8404491688721599
1196,0.8399445389012119
1197,0.8396118802279439
1198,0.8395199857564891
1199,0.8393491673572144
1200,0.8388791721197434
1201,0.8392985360807385
1202,0.8397155632977904
1203,0.8393607675313742
1204,0.8392366056327778
1205,0.8390485934704378
1206,0.8384550179474252
1207,0.8377944973594227
1208,0.8383323018084902
1209,0.8381011849159337
1210,0.8376231101874114
1211,0.8369440905641325
1212,0.8369873931793173
1213,0.8363388665709692
1214,0.8364965721491723
1215,0.8360462429487958
1216,0.8359744776921418
1217,0.8355277941867065
1218,0.8348566778310027
1219,0.8348376888079291
1220,0.8342851651692078
1221,0.8343504206451827
1222,0.8338510574030696
1223,0.8343871422826321
1224,0.8340964823473328
1225,0.8338708434457259
1226,0.8336903871213122
1227,0.8333641690217444
1228,0.8335165325312182
1229,0.8329723462223972
1230,0.8324557743635937
1231,0.8325986062886852
1232,0.8330005805511439
1233,0.8327379915227439
1234,0.8331988099745432
1235,0.8327327362327881
1236,0.832185829098309
1237,0.8319875071490875
1238,0.8321261648453031
1239,0.8324319137620004
1240,0.8321495350942953
1241,0.8315066376123291
1242,0.8312340791893156
1243,0.8307156376235371
1244,0.830245612248204
1245,0.8300167655802306
1246,0.8293688622014543
1247,0.8290847062520662
1248,0.8290179285415235
1249,0.8289101439191701
1250,0.8290553235109736
1251,0.8297565681770993
1252,0.8291234086062321
1253,0.8285186580630188
1254,0.8278767919041666
1255,0.8274257660626967
1256,0.8276110034272558
1257,0.8274666953326588
1258,0.8275930990995514
1259,0.8273667078912075
1260,0.8281143104100611
1261,0.8283742470982906
1262,0.8283571482212259
1263,0.8282488240756292
1264,0.8278553131808207
1265,0.827463508726096
1266,0.8269127604776961
1267,0.8264196601797
1268,0.8265121297715728
1269,0.8264053004783882
1270,0.8260300759443806
